Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Product Type,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,SKU,Customer Sale Type,Customer ID,Shipping Country
Brand A, 24-01-2026,INR,magic checkout - Brand A,2026-01-24T02:35:22Z,2026-01-24T02:35:22Z,2026-01-27T10:24:30Z,6872750000000.0,#11467,India,India,India, telangana,Rangareddy,"Magic, upi",8468430000000.0,Luna Kurta Set,,Kurta Set, xl,7900.0,7900.0,7900.0,1.0,0.0,0.0,1.0,,7900.0,,1.0,1.0,0.0,1.0,LUNA-GRN,Returning,8711460000000.0,India
Brand A,25-01-2026,INR,magic checkout - Brand A,2026-01-25T02:51:47Z,2026-01-25T02:51:47Z,2026-01-27T10:25:12Z,6874830000000.0,#11473,,India,India,,Kolkata,"cod, Magic",8179970000000.0,,,Co-ord,M,7900.0,7900.0,7900.0,1.0,0.0,0.0,-1.0,,7900.0,,,,0.0,1.0,,Returning,9344220000000.0,India
Brand A,31-01-2026,INR,MAGIC CHECKOUT - BRAND A,2026-01-31T09:48:00Z,2026-01-31T09:48:00Z,,902373850000000.0,#11534,India,India,,Telangana,Secunderabad,"Magic, upi",,Lemondrop Kurta Set,"all, Co-ord, Collection_cotswold, eoss-25, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Sunny Lunches",Co-ord,S,963800.0,7900.0,7900.0,1.0,0.0,0.0,1.0,,7900.0,,1.0,1.0,0.0,1.0,,Returning,9407890000000.0,India
Brand A,21-01-2026,INR,MAGIC CHECKOUT - BRAND A,2026-01-21T06:25:02Z,2026-01-21T06:25:02Z,2026-01-22T12:01:47Z,6866560000000.0,#11444,India,INDIA,India,Maharashtra,MUMBAI,"cod, Magic",8179970000000.0,Amelia Short Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, Tunic",Co-ord,M,7900.0,7900.0,7900.0,1.0,0.0,0.0,1.0,,7900.0,,1.0,1.0,0.0,1.0,,,804438800000000.0,India
Brand A,02-01-2026,,Draft Orders,,2026-01-02T10:57:28Z,2026-01-02T10:57:29Z,6824540000000.0,#10958,India,India,India,PUNJAB,Amritsar,,8275560000000.0,,"ALL, CO-ORD, COLLECTION_FOLKLORE, EOSS-25, EVENING SOIRÉES, EXPRESS SHIPPING, FESTIVE_EDIT, KURTA, KURTA SET, KURTA SETS/CO-ORDS, OVER 5K, RTS",,M,7920.0,7920.0,7920.0,1.0,0.0,0.0,1.0,,7920.0,1.0,,,0.0,1.0,,First-time,9302780000000.0,India
,03-01-2026,INR,magic checkout - Brand A,2026-01-03T17:53:40Z,,2026-01-05T12:20:28Z,6827280000000.0,#11009,India,India, india,Delhi,New Delhi,"cod, Magic",769627080000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,L,7920.0,7920.0,7920.0,1.0,0.0,0.0,1.0,,7920.0,1.0,,1.0,0.0,1.0,,First-time,9306190000000.0,India
,03-01-2026,INR,magic checkout - Brand A,2026-01-03T18:11:06Z,2026-01-03T18:11:06Z, nan,6827320000000.0,#11012,India,India,India,Punjab,Jalandhar,"cod, Magic",8275560000000.0,,,Co-ord,XXXL,7920.0,847440.0,918720.0,,0.0,0.0,,0.0,918720.0,1.0,,1.0,0.0,1.0,,First-time,7374740000000.0,India
Brand A,04-01-2026,,,2026-01-04T16:30:43Z,2026-01-04T16:30:43Z,2026-01-04T16:30:59Z,,#11042, india,India,India,Maharashtra,Mumbai,"Magic, upi",8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",CO-ORD,XXS,7920.0,847440.0,7920.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,,,First-time,1023921800000000.0,India
Brand A,09-01-2026,INR,magic checkout - Brand A,2026-01-09T06:45:24Z,,2026-01-09T06:45:39Z,6842000000000.0,#11147,India,India,India,Maharashtra,Mumbai Subueban,,8550090000000.0,Musk Kurta Set,"all, Bestsellers, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,3XL,7920.0,7920.0,7920.0,1.0,0.0,0.0,1.0,0.0,918720.0,0.0,,130.0,0.0,1.0,MUSK-MULTI,First-time,9325430000000.0,India
NAN,11-01-2026,INR,magic checkout - Brand A,2026-01-11T10:35:01Z,2026-01-11T10:35:01Z,2026-01-11T10:35:17Z,6846130000000.0,#11211,India,India,India,Haryana,Gurgaon,"card, Magic",8275560000000.0,,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,S,7920.0,,7920.0,1.0,0.0,0.0,1.0,,7920.0,1.0,,1.0,0.0,1.0,, first-time,9332570000000.0,India
BRAND A,11-01-2026,INR,magic checkout - Brand A,2026-01-11T18:20:36Z,,2026-01-11T18:20:52Z,-6846760000000.0,,India,India,India,Rajasthan,KOTA,"card, Magic",769627080000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,XXL,7920.0,7920.0,7920.0,1.0,0.0,0.0,1.0,,7920.0,1.0,,1.0,0.0,1.0,, first-time,0.0,India
Brand A,12-01-2026, inr,magic checkout - Brand A, 2026-01-12t05:32:18z,2026-01-12T05:32:18Z,2026-01-12T05:32:33Z,6847730000000.0,#11232,India,India,India,Maharashtra,Raigarh Mh,"cod, Magic",8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,XXL,7920.0,7920.0,7920.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,1.0,,,9344130000000.0,India
Brand A,12-01-2026,INR,magic checkout - Brand A, 2026-01-12t15:43:25z,2026-01-12T15:43:25Z,2026-01-12T15:43:41Z,-6848430000000.0,#11254,India,India,India,Haryana,Gurgaon,"cod, Magic",8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,M,7920.0,7920.0,7920.0,1.0,0.0,0.0,1.0,,7920.0,1.0,,1.0,0.0,1.0,,First-time,-1027931300000000.0,India
Brand A,15-01-2026,INR,magic checkout - Brand A,2026-01-15T03:01:29Z,2026-01-15T03:01:29Z,2026-01-15T03:01:45Z,0.0,#11324,India, india,India,West Bengal,North 24 Parganas,"cod, Magic",8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,XXL,7920.0,,7920.0,1.0,0.0,0.0,1.0,,7920.0,1.0,,1.0,0.0,1.0,,First-time,9358610000000.0,India
 brand a,15-01-2026,INR,magic checkout - Brand A,2026-01-15T12:12:56Z,2026-01-15T12:12:56Z,2026-01-15T12:13:11Z,,#11348,India,India,INDIA,Maharashtra,Mumbai,"cod, Magic",8275560000000.0,Wallflower Co-ord Set,, co-ord,XL,7920.0,847440.0,918720.0,1.0,0.0,,0.0,,-7920.0,1.0,,1.0,0.0,0.0,,First-time,9359570000000.0,India
Brand A,11-01-2026,INR,magic checkout - Brand A,2026-01-11T06:25:47Z,2026-01-11T06:25:47Z,2026-01-11T06:26:03Z,6845870000000.0,#11199,India,India,India,Telangana,Warangal,"card, Magic",769627080000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,XL,,0.0,918720.0,0.0,0.0,0.0,1.0,,,,0.0,,0.0,1.0, nan,Returning,997418400000000.0,India
Brand A,01-01-2026,INR,magic checkout - Brand A,2026-01-01T13:46:50Z,2026-01-01T13:46:50Z,2026-01-01T13:47:06Z,6822430000000.0,#10935,India,India,India,Maharashtra,Mumbai,"card, Magic",795158370000000.0,Avery Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,3XL,7920.0,7920.0,7920.0,0.0,0.0,0.0,1.0,,,,-0.0,,0.0,1.0,AVERY-MULTI,,7972030000000.0,India
Brand A,11-01-2026,INR,magic checkout - Brand A,2026-01-11T10:14:20Z,2026-01-11T10:14:20Z,2026-01-11T10:14:36Z,896840410000000.0, nan,India,India,India,Kerala,Kozhikode,,8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord,XXL,7920.0,7920.0,7920.0,0.0,0.0,0.0,1.0,,,,0.0,,0.0,1.0,,Returning,,India
Brand A,14-01-2026, inr,NAN,2026-01-14T07:14:35Z,2026-01-14T07:14:35Z,2026-01-17T11:02:34Z,6851540000000.0,#11302,India,India,India,,Hanumangarh,"cod, Magic",8275800000000.0,Amber Kurta Set,"ALL, CO-ORD, COLLECTION_FOLKLORE, EOSS-25, KURTA, KURTA SET, KURTA SETS/CO-ORDS, OVER 5K, SUNNY LUNCHES",Co-ord,L,7920.0,7920.0,,1.0,0.0,0.0,,,7920.0,,1.0,1.0,0.0,1.0,,Returning,8102310000000.0,
Brand A,13-01-2026,INR,magic checkout - Brand A,2026-01-13T14:27:38Z,2026-01-13T14:27:38Z,2026-01-13T14:27:54Z,6850140000000.0, #11280,India,India,India,Haryana,Karnal,"cod, Magic",8275560000000.0,Wallflower Co-ord Set,"all, Co-ord, Collection_Folklore, eoss-25, Evening Soirées, Express shipping, Festive_Edit, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, RTS",Co-ord, xs,966240.0,847440.0,7920.0,1.0,0.0,0.0,1.0,,7920.0,,,1.0,0.0,,,Returning,7307790000000.0,India
Brand A,01-01-2026,,magic checkout - Brand A,2026-01-01T15:50:32Z,2026-01-01T15:50:32Z,2026-01-01T15:50:48Z,6822600000000.0,#10938,India,India,India,RAJASTHAN,Jaipur,"cod, Magic",8550090000000.0,Kaahni Phiran Set,"all, Category_Phiran Set, Collection_Lumière, Festive_Edit, Over 5k, Tag_NewArrival",Phiran Set,3XL,8000.0,,928000.0,1.0,0.0,0.0,1.0,,928000.0,90.0,,1.0,0.0,1.0,KAAHNI-BLACK,,9299410000000.0,India
Brand A,09-01-2026,INR,Draft Orders, 2026-01-09t11:41:04z,2026-01-09T11:41:04Z,2026-01-09T11:41:05Z,6842300000000.0,#11155,India,India,India,Haryana,Gurgaon,,8550090000000.0,,"all, Category_Phiran Set, Collection_Lumière, Festive_Edit, Over 5k, Tag_NewArrival", nan,3XL,0.0,856000.0,8000.0,144.0,0.0,0.0,1.0,,8000.0,1.0,,,0.0,87.0, kaahni-blue,First-time,9328140000000.0,India
Brand A,11-01-2026,INR,magic checkout - Brand A,2026-01-11T07:56:07Z,2026-01-11T07:56:07Z,2026-01-11T07:56:23Z,6845980000000.0,#11202,India,India, india,Delhi,South West Delhi,"Magic, upi",8550090000000.0,,"all, Category_Phiran Set, Collection_Lumière, Festive_Edit, Over 5k, Tag_NewArrival",Phiran Set,3XL,8000.0,8000.0,8000.0,,0.0,0.0,1.0,,8000.0,90.0,,1.0,0.0,1.0,KAAHNI-BLACK,First-time,9332210000000.0,India
Brand A,16-01-2026,INR,magic checkout - Brand A,2026-01-16T05:27:00Z,2026-01-16T05:27:00Z,2026-01-16T05:27:16Z,6855980000000.0,#11382,India, india, india,Rajasthan,Jodhpur,"cod, Magic",7777150000000.0,Heather Kurta Set,"ALL, BESTSELLERS, CO-ORD, COLLECTION_UKIYO, EOSS-25, HIGH TEA SELECTS, KURTA SET, KURTA SETS/CO-ORDS, OVER 5K",Kurta Set,XS,8000.0,8000.0,8000.0,-1.0,0.0,0.0,1.0,,8000.0,1.0,,130.0,0.0,1.0,,First-time,9361630000000.0,India
Brand A,19-01-2026,INR,MAGIC CHECKOUT - BRAND A,2026-01-19T09:18:14Z,2026-01-19T09:18:14Z,2026-01-21T06:02:37Z,6862430000000.0,#11416,India,India,India,Karnataka,560019,"cod, Magic",723274950000000.0,Heather Kurta Set,"all, Bestsellers, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,XL,976000.0,8000.0,8000.0,,0.0,0.0,-1.0,,8000.0,1.0,,1.0,0.0,1.0,,First-time,9369850000000.0,India
Brand A,21-01-2026,,magic checkout - Brand A,2026-01-21T05:08:24Z,,2026-01-21T05:08:40Z,6866480000000.0,#11439,India,,India,ANDHRA PRADESH,Visakhapatnam,"card, Magic",7777150000000.0,Heather Kurta Set,"all, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",,L,976000.0,856000.0,8000.0,1.0,0.0,0.0,55.0,,8000.0,1.0,,1.0,0.0,-1.0,,FIRST-TIME,9374740000000.0,
Brand A,22-01-2026,INR,,2026-01-22T00:07:38Z,,2026-01-22T00:07:53Z,6868170000000.0,#11451,INDIA,India,India,Maharashtra,Mumbai Subueban,"cod, Magic",723274950000000.0,Heather Kurta Set,"all, Bestsellers, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,8000.0,8000.0,8000.0,1.0,0.0,0.0,0.0,0.0,8000.0,1.0,,1.0,0.0,-1.0,,First-time,9378650000000.0,India
Brand A,02-01-2026,INR,magic checkout - Brand A,2026-01-02T14:00:40Z,,2026-01-02T14:00:56Z,,#10966,India,India,India,Delhi,South West Delhi,"Magic, upi",8550090000000.0,Kaahni Phiran Set,"all, Category_Phiran Set, Collection_Lumière, Festive_Edit, Over 5k, Tag_NewArrival",Phiran Set,3XL,976000.0,8000.0,8000.0,1.0,0.0,0.0,1.0,,8000.0,,1.0,1.0,0.0,,KAAHNI-BLUE,,1003479400000000.0,India
 nan,09-01-2026,INR,magic checkout - Brand A,2026-01-09T06:56:49Z,2026-01-09T06:56:49Z,2026-01-10T09:52:22Z,6842010000000.0,#11149, india,India,India,Rajasthan,Jaipur,"MAGIC, UPI",8550090000000.0,Kaahni Phiran Set,"ALL, CATEGORY_PHIRAN SET, COLLECTION_LUMIÈRE, FESTIVE_EDIT, OVER 5K, TAG_NEWARRIVAL", phiran set,3XL,8000.0,8000.0,928000.0,1.0,0.0,0.0,,,-8000.0,,1.0,1.0,0.0,,KAAHNI-BLACK,Returning,-9299410000000.0,INDIA
Brand A,27-01-2026,INR,magic checkout - Brand A,2026-01-27T18:21:02Z,2026-01-27T18:21:02Z,2026-01-30T07:09:39Z,6879980000000.0,#11499,India,India,India,Maharashtra,Mumbai,"cod, Magic",7777150000000.0,Heather Kurta Set,"all, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,8000.0,8000.0,8000.0,0.0,0.0,0.0,1.0,,,,,,0.0,1.0,,Returning,1007448200000000.0,India
Brand A,20-01-2026,INR,magic checkout - Brand A,2026-01-20T07:19:18Z,2026-01-20T07:19:18Z,2026-01-20T07:19:34Z,,#11429,India,India,India, karnataka,,"card, Magic",7777150000000.0,Heather Kurta Set,"all, Co-ord, Collection_Ukiyo, eoss-25, High Tea Selects, Kurta Set, Kurta Sets/Co-ords, Over 5k",Kurta Set,M,8000.0,8000.0,8000.0,1.0,0.0,0.0,1.0,,8000.0,,1.0,1.0,0.0,1.0,,Returning,9329760000000.0,India
 brand a,21-01-2026,INR,magic checkout - Brand A,2026-01-21T06:23:34Z,2026-01-21T06:23:34Z,2026-01-21T06:23:49Z,6866560000000.0,#11443,India,,India,Delhi,South Delhi,"Magic, upi",8179970000000.0,Orion Dress,"all, Collection_J'adore, Dress, eoss-25, Midi Dress, Over 5k, Summer Dress",Dress,XXXL,988200.0,8100.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,-1.0,0.0,,,Returning,9032980000000.0, india
Brand A,01-01-2026,,,,2026-01-01T13:46:50Z,2026-01-01T13:47:06Z,893738330000000.0,#10935, india,India,,Maharashtra, nan,"card, Magic",8550090000000.0,Blue Ivy Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,,8160.0,,8160.0,0.0,0.0,0.0,1.0,,,,-0.0,,0.0,0.0,BLUEIVY-MULTI,Returning,0.0,India
Brand A,16-01-2026,INR, magic checkout - brand a,2026-01-16T05:27:00Z,2026-01-16T05:27:00Z, 2026-01-16t05:27:16z,6855980000000.0,#11382,INDIA,India,India,,Jodhpur," cod, magic",787563990000000.0,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,XS,8200.0,8200.0,951200.0,0.0,0.0,0.0,1.0,,,,,,-0.0,1.0,FLOR-IV,First-time,9361630000000.0,India
NAN,16-01-2026,INR,magic checkout - Brand A,2026-01-16T11:26:54Z,2026-01-16T11:26:54Z,2026-01-16T11:27:10Z,6856340000000.0,,India,India,India,,Chandigarh,"card, Magic",8468430000000.0,,"all, Bestsellers, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,S,8200.0,8200.0,8200.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,1.0,JARDIN-COCOA,First-time,9362030000000.0,India
Brand A,16-01-2026,,magic checkout - Brand A,2026-01-16T17:12:09Z,,2026-01-16T17:12:24Z,6856880000000.0,#11395,India,India,India,Telangana,Nanakramguda," magic, upi",8275800000000.0,Woodapple Kurta Set, nan,Co-ord,M,8200.0,8200.0,951200.0,1.0,0.0,,1.0,,8200.0,1.0,,1.0,0.0,1.0,,First-time,9363200000000.0,
Brand A,18-01-2026,INR,magic checkout - Brand A,,2026-01-18T06:26:51Z,2026-01-18T06:27:07Z,6860240000000.0,#11405,India,India,India,Gujarat,Ahmedabad,"cod, Magic",8468430000000.0,Florentine Kurta Set,"ALL, BESTSELLERS, COLLECTION_ET SI, EXPRESS SHIPPING, KURTA SETS/CO-ORDS, OVER 5K",Kurta Set,3XL,0.0,8200.0,8200.0,1.0,0.0,0.0,,,8200.0,1.0,,1.0,-0.0,1.0,FLOR-IV,First-time,9366940000000.0,India
Brand A,19-01-2026,INR,magic checkout - Brand A,2026-01-19T02:51:25Z,2026-01-19T02:51:25Z,2026-01-19T02:51:41Z,898919380000000.0,#11412,India,India,India,,Mumbai,"cod, Magic",8468430000000.0,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set, m,8200.0,8200.0,8200.0,1.0,0.0,0.0,1.0,,8200.0,1.0,,1.0,,1.0,FLOR-IV,First-time,,
 brand a,19-01-2026,,magic checkout - Brand A,2026-01-19T14:59:53Z,2026-01-19T14:59:53Z,2026-01-20T11:55:54Z,6862840000000.0,#11422,INDIA,India,India,Maharashtra,Nagpur,"cod, Magic",8550090000000.0,Cyra Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,XXL,8200.0,,8200.0,1.0,0.0,0.0,1.0,,8200.0,1.0,,1.0,0.0,1.0,CYRA-RED,First-time,9370480000000.0,India
Brand A,21-01-2026,INR,magic checkout - Brand A,2026-01-21T04:42:16Z,2026-01-21T04:42:16Z,NAN,,#11438,India,India,India,Maharashtra,Mumbai,"cod, Magic",8468430000000.0,Florentine Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",,XS,8200.0,8200.0,8200.0,1.0,0.0,,1.0,,8200.0,1.0,,1.0,0.0,0.0,FLOR-IV,First-time,9374700000000.0,India
BRAND A,,INR,magic checkout - Brand A,2026-01-22T00:07:38Z,2026-01-22T00:07:38Z,2026-01-22T00:07:53Z,6868170000000.0,#11451,India,India,India,Maharashtra,Mumbai Subueban,"cod, Magic",,Jardin Tunic Set,"all, Bestsellers, Collection_Et Si, Express shipping, Over 5k, Tops & Tunics",Tunic,L,8200.0,8200.0,8200.0,0.0,0.0,0.0,1.0,,,-0.0,,,0.0,-1.0,JARDIN-COCOA,First-time,1031651500000000.0,
Brand A,23-01-2026,INR,magic checkout - Brand A,2026-01-23T06:28:53Z,2026-01-23T06:28:53Z,2026-01-23T06:29:09Z,6870870000000.0,#11457,,India,India,TELANGANA,Hyderabad,"Magic, upi",8181360000000.0,Rosita Kurta Set,"all, Co-ord, Collection_J'adore, eoss-25, Kurta Set, Kurta Sets/Co-ords, Over 5k, Tunic, Work Essentials",Co-ord,L,8200.0,8200.0,8200.0,1.0,0.0,0.0,1.0,,8200.0,1.0,,1.0,0.0,, nan,First-time,,India
Brand A,24-01-2026,INR,magic checkout - Brand A,2026-01-24T15:24:50Z,2026-01-24T15:24:50Z, 2026-01-27t10:38:46z,6873740000000.0,#11471,India,India,India,Gujarat,Ahmedabad,"card, Magic",0.0,Bougainvillea Phiran Set,"all, Category_Phiran Set, Co-ord, Collection_cotswold, eoss-25, Kurta Sets/Co-ords, Over 5k, Sunny Lunches",Co-ord,M,,8200.0,951200.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,1.0,,First-time,8892750000000.0,India
Brand A,24-01-2026,INR,magic checkout - Brand A,2026-01-24T15:24:50Z,2026-01-24T15:24:50Z,2026-01-27T10:38:46Z,,#11471,India,India,India,Gujarat,Ahmedabad,"card, Magic",8468430000000.0,Roseate Kurta Set,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k", kurta set,M / Kurta Set,8200.0,877400.0,8200.0,0.0,0.0,0.0,,,,0.0,,,,1.0,,First-time,-8892750000000.0,India
Brand A,26-01-2026,INR,magic checkout - Brand A,2026-01-26T02:21:53Z,2026-01-26T02:21:53Z,,6876750000000.0,#11476,India,India, india,Rajasthan,Jaipur,"cod, Magic",8550090000000.0,Cyra Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,XXL,8200.0,8200.0,8200.0,1.0,0.0,-0.0,1.0,,8200.0,1.0,,1.0,0.0,1.0,CYRA-RED,First-time,9393090000000.0,India
Brand A,29-01-2026,INR,magic checkout - Brand A,2026-01-29T04:49:29Z,2026-01-29T04:49:29Z, nan,901678240000000.0,#11508,India,India,India,Maharashtra,Pune,"cod, Magic",8550090000000.0,Daphne Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Express shipping, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,XL,8200.0,8200.0,8200.0,1.0,0.0,0.0,1.0,,8200.0,1.0,,1.0,0.0,1.0,DAPHNEKURTASET-BG,First-time,8733160000000.0,India
BRAND A,30-01-2026,INR,magic checkout - Brand A,2026-01-30T17:52:15Z,2026-01-30T17:52:15Z,2026-01-31T11:45:11Z,,#11526,,India,India,Telangana,Khajaguda,"cod, Magic",-8550090000000.0,Cyra Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,M,8200.0,8200.0,8200.0,,0.0,0.0,,,8200.0,1.0,,0.0,0.0,87.0,CYRA-RED, first-time,1034739200000000.0,India
,31-01-2026,INR,,2026-01-31T03:06:36Z,2026-01-31T03:06:36Z,2026-01-31T03:06:51Z,6887830000000.0,#11529,India,India,India,Telangana,Secunderabad," magic, upi",8356760000000.0,,,Co-ord,S,8200.0,8200.0,8200.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,1.0,,First-time,,India
Brand A, 19-01-2026,INR,magic checkout - Brand A,2026-01-19T04:30:28Z,2026-01-19T04:30:28Z,2026-01-19T04:30:44Z,6862110000000.0,#11413,India,India,India,Uttar Pradesh,Lucknow,"cod, Magic",8468430000000.0,FLORENTINE KURTA SET,"all, Bestsellers, Collection_Et Si, Express shipping, Kurta Sets/Co-ords, Over 5k",Kurta Set,L,8200.0,0.0,8200.0,,0.0,0.0,1.0,,8200.0,,1.0,1.0,0.0,1.0,FLOR-IV,RETURNING,8177220000000.0,India
Brand A,19-01-2026,,magic checkout - Brand A,2026-01-19T04:58:28Z,2026-01-19T04:58:28Z,2026-01-19T04:58:43Z,898941650000000.0,#11415,India,India,India,Telangana,NAN,"cod, Magic",760872060000000.0,Positano Dress,"all, Collection_J'adore, Dress, eoss-25, Midi Dress, Over 5k, Summer Dress",Dress,XL,8200.0,8200.0,8200.0,1.0,0.0,0.0,1.0,,8200.0,,1.0,1.0,0.0,0.0, nan,Returning,,India
Brand A,21-01-2026, inr,magic checkout - Brand A,2026-01-21T02:32:14Z,2026-01-21T02:32:14Z,2026-01-21T12:04:25Z,6866240000000.0,#11437,India,,India,Telangana,Hyderabad,"Magic, upi",795158370000000.0,,"ALL, CATEGORY_KURTA SET, COLLECTION_LUMIÈRE, FESTIVE_EDIT, KURTA SETS/CO-ORDS, OVER 5K, TAG_NEWARRIVAL",Kurta Set,S,8200.0,,8200.0,1.0,0.0,0.0,1.0,,8200.0,,1.0,1.0,0.0,1.0,AZAR-GRN,RETURNING,7726970000000.0,India
Brand A, 24-01-2026, inr,magic checkout - Brand A,2026-01-24T16:23:26Z,2026-01-24T16:23:26Z,2026-01-24T16:23:42Z,6873840000000.0,#11472,,,India,Delhi,West Delhi," magic, upi",,Estelle Kurta Set,"all, Category_Kurta Set, Collection_Lumière, Festive_Edit, Kurta Sets/Co-ords, Over 5k, Tag_NewArrival",Kurta Set,L,1000400.0,8200.0,8200.0,1.0,0.0,0.0,1.0,,8200.0,,1.0,130.0,0.0,1.0,ESTELLE-MULTI,,8278190000000.0,
,25-01-2026,INR,magic checkout - Brand A,2026-01-25T14:31:26Z,2026-01-25T14:31:26Z,2026-01-25T14:31:42Z,0.0,#11475,India,India,,Uttar Pradesh,LUCKNOW,"cod, Magic",8356860000000.0,,"all, Collection_cotswold, Dress, eoss-25, Over 5k",Dress,XXL,8200.0,8200.0,8200.0,1.0,-0.0,0.0,1.0,,8200.0,,53.0,0.0,0.0,87.0,,Returning,8321200000000.0,India
,26-01-2026,INR,magic checkout - Brand A,2026-01-26T03:55:48Z,2026-01-26T03:55:48Z,2026-01-27T10:21:02Z,6876870000000.0,#11478,India,India,India,Uttar Pradesh,,"cod, Magic",8275800000000.0,WOODAPPLE KURTA SET,"all, Bestsellers, Co-ord, Collection_Folklore, eoss-25, Express shipping, Kurta, Kurta Set, Kurta Sets/Co-ords, Over 5k, Pair it, Work Essentials",,XL,8200.0,,8200.0,1.0,,0.0,1.0,,8200.0,,1.0,1.0,0.0,1.0,,Returning,9393240000000.0,
