Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count
Brand B,06-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,1031.599999,1031.599999,15.0,314.0,0.0,,7.0,2.0,0.0,0.0,0.0,0.0,,0.0,274800.0,0.0,0.0,1.0
Brand B,05-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,,1032.71,1032.71,3700.0,609.0,0.0,3900.0,1944.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,280000.0,280000.0,0.0,1.0
Brand B,01-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,1039.95,157032.45,25.0,585.0,0.0,11.0,12.0,3.0,0.0,0.0,0.0,-0.0,0.0,0.0,308700.0,0.0,0.0,1.0
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,  CATALOG | COLLECTION | CLP | MEHFIL | BAU | NEW ARRIVALS  ,,USA,100189.44,1043.64,56.0,740.0,,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,  06-01-2026  ,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,United States,USA,1043.65,1043.65,51.0,1103.0,0.0,,24.0,,0.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,1.0
Brand B,12-01-2026,  GROWIFY | 3 JULY 2025 | US/CA/AUS | ENGAGEMENT  ,,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,United States,USA,1053.349995,1053.349995,,912.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,1.0
Brand B,01-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1060.24,1060.24,76.0,907.0,0.0,56.0,66.0,8.0,1.0,0.0,0.0,0.0,0.0,-0.0,634200.0,7383000.0,0.0,1.0
Brand B,  13-01-2026  ,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1060.77,1060.77,52.0,595.0,0.0,42.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,01-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,catalog | collection | campaign shoot | mix | mehfil | summer | clp,United States,USA,102041.28,1062.93,83.0,-1024.0,0.0,67.0,77.0,3.0,,0.0,0.0,0.0,0.0,0.0,260000.0,0.0,0.0,1.0
Brand B,30-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,1063.869999,,34.0,502.0,0.0,24.0,29.0,3.0,,0.0,0.0,0.0,0.0,0.0,351000.0,,,1.0
Brand B,14-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,,-1077.52,1077.52,56.0,76850.0,0.0,35.0,49.0,3.0,,0.0,0.0,,0.0,0.0,117300.0,0.0,0.0,1.0
Brand B,12-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,,,USA,-1077.65,1077.65,,659.0,0.0,-22.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,,1.0
Brand B,29-01-2026,Growify | TOF | 23/01/25 | ABO | US | Leads,PAUSED,tof | targeting | leads | women,Single Image,United States,USA,1087.79,1087.79,63.0,825.0,0.0,9.0,36.0,0.0,0.0,0.0,,0.0,0.0,14.0,0.0,0.0,,1.0
Brand B,28-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United States,  USA  ,1090.34,1090.34,88.0,771.0,0.0,63.0,60.0,-6.0,1.0,0.0,0.0,0.0,0.0,0.0,357678.57,30000.0,0.0,
Brand B,05-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,1090.8,1090.8,69.0,122670.0,0.0,60.0,-56.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
Brand B,13-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1094.45,1094.45,29.0,553.0,0.0,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,  22-01-2026  ,,active,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,,-165977.69,22.0,382.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
  BRAND B  ,03-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,106933.44,1113.89,84.0,933.0,0.0,80.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Brand B,25-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,,,1114.52,,32.0,479.0,0.0,26.0,2916.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0,66.0
,03-01-2026,Growify | TOF | Conversion | US,ACTIVE,  ECOMM | LATEST FASHION  ,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,1121.01,1121.01,70.0,1004.0,0.0,55.0,-60.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Brand B,23-01-2026,,PAUSED,Ecomm | Lived India,Custom_Video_CampaignShoot_MIX_Fanah,United States,USA,1126.1,1126.1,28.0,700.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14345000.0,0.0,0.0,1.0
Brand B,25-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,1130.59,170719.09,4100.0,76705.0,0.0,21.0,22.0,1386.0,156.0,0.0,0.0,0.0,1.0,-0.0,380000.0,0.0,,1.0
Brand B,04-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,1130.66,1130.66,32.0,587.0,0.0,15.0,14.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
,  27-01-2026  ,Growify | TOF | 23/01/25 | ABO | US | Leads,PAUSED,TOF | Targeting | Leads | Women,Single Image,United States,USA,1138.68,-171940.68000000002,59.0,884.0,0.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0
Brand B,08-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1144.903401,1144.903401,40.0,593.0,0.0,29.0,32.0,3.0,2.0,0.0,0.0,,-0.0,1.0,250100.0,220000.0,0.0,1.0
,18-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,,1161.13,1161.13,57.0,627.0,0.0,-40.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-26425000.0,175000.0,0.0,1.0
  BRAND B  ,27-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,ecomm | cx data,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United States,USA,1170.48,1170.48,66.0,809.0,0.0,105.0,56.0,2574.0,5.0,1.0,0.0,,0.0,0.0,122763000.0,240000.0,105000.0,1.0
Brand B,10-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,United States,  USA  ,1176.19,177604.69,45.0,977.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,160000.0,160000.0,0.0,1.0
Brand B,09-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,  UNITED STATES  ,USA,113681.28,1184.18,49.0,604.0,0.0,7215.0,45.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0
Brand B,08-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,paused,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,United States,USA,1186.78,1186.78,,1022.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-0.0,,7.0,0.0,0.0,0.0,1.0
Brand B,12-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1192.99,1192.99,,95990.0,0.0,49.0,49.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,02-01-2026,Growify | TOF | Conversion | US,,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1196.5,1196.5,74.0,1063.0,-0.0,11310.0,66.0,2.0,0.0,0.0,0.0,0.0,64.0,0.0,135000.0,0.0,0.0,1.0
brand b,28-01-2026,Growify | TOF | 23/01/25 | ABO | US | Leads,PAUSED,TOF | Targeting | Leads | Women,Single Image,United States,USA,1197.77,1197.77,49.0,128035.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
Brand B,24-01-2026,Growify | TOF | 23/01/26 | ABO | US | Sales,PAUSED,TOF | Targeting | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS,United States,USA,1201.69,1201.69,106.0,581.0,,-106.0,100.0,34.0,,392.0,4.0,-308000.0,-5.0,0.0,2147135.6,1019596.44,640000.0,1.0
Brand B,23-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,active,Ecomm | Retargeting,,united states,USA,1210.59,182799.09,58.0,533.0,0.0,44.0,45.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,180500.0,111000.0,0.0,1.0
Brand B,22-01-2026,,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,  USA  ,1212.45,1212.45,,607.0,0.0,43.0,50.0,2.0,156.0,0.0,-0.0,0.0,0.0,0.0,250000.0,,0.0,1.0
Brand B,,,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,,1228.9,1228.9,41.0,576.0,-0.0,24.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,0.0,1.0
Brand B,14-01-2026,Growify | TOF | Conversion | US,ACTIVE,,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,119877.12,188556.72,48.0,774.0,-0.0,7605.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,  NAN  ,  GROWIFY | TOF | CONVERSION | US  ,,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,1256.94,,54.0,754.0,1.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,08-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1259.16,1259.16,53.0,838.0,0.0,36.0,,0.0,0.0,0.0,-0.0,,0.0,1.0,0.0,0.0,0.0,1.0
,05-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,united states,USA,1265.89,1265.89,,974.0,1.0,55.0,60.0,-0.0,1.0,2.0,1.0,,0.0,0.0,0.0,0.0,280000.0,66.0
Brand B,26-01-2026,growify | tof | 23/01/25 | abo | us | leads,,TOF | Targeting | Leads | Women,Single Image,United States,USA,1272.41,1272.41,67.0,,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,,14.0,0.0,0.0,,1.0
,10-01-2026,growify | mof+bof | mehfil+fitoor+mahiya | lehenga+saree| sale | us+uae+can+aus,,ecomm | cx data,Custom | Single Video | PLP | Fitoor | BAU – Copy,United States,USA,-1277.99,,34.0,667.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,66.0
Brand B,07-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,,USA,1290.36,1290.36,58.0,1174.0,0.0,3.0,-27.0,-1.0,1.0,0.0,0.0,,,4.0,95000.0,,0.0,1.0
Brand B,29-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,ecomm | cx data,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS – Copy,United States,USA,1295.82,1295.82,9000.0,1087.0,0.0,73.0,76.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,341000.0,80000.0,0.0,1.0
Brand B,27-01-2026,Growify | MOF+BOF | Mehfil+Fitoor+Mahiya | Lehenga+Saree| Sale | US+UAE+CAN+AUS,ACTIVE,Ecomm | CX Data,,United States,USA,1306.27,1306.27,-4800.0,775.0,0.0,49.0,37.0,1188.0,1.0,0.0,0.0,0.0,1.0,0.0,73688000.0,125000.0,0.0,1.0
Brand B,  07-01-2026  ,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,  USA  ,1307.42,1307.42,48.0,-122525.0,0.0,44.0,43.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
,29-01-2026,Growify | TOF | 23/01/26 | ABO | US | Sales,PAUSED,  TOF | TARGETING | PURCHASE | WOMEN  ,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,,USA,1311.26,1311.26,60.0,826.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
Brand B,14-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,,United States,USA,1315.29,1315.29,53.0,,0.0,42.0,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,-0.0,0.0,1.0
Brand B,20-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,  CUSTOM | SINGLE VIDEO | PLP | FITOOR BAU – COPY  ,United States,,-1325.97,1325.97,55.0,703.0,0.0,46.0,49.0,2.0,1.0,0.0,0.0,0.0,0.0,,240000.0,80000.0,0.0,-1.0
Brand B,22-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1332.19,1332.19,5600.0,591.0,0.0,48.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,21-01-2026,  GROWIFY | TOF | CONVERSION | US  ,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1346.57,1346.57,-45.0,784.0,0.0,36.0,43.0,0.0,0.0,0.0,,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Brand B,22-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,-1355.96,1355.96,70.0,657.0,0.0,45.0,47.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Brand B,19-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,  USA  ,131201.28,-1366.68,61.0,648.0,0.0,,49.0,,1.0,-0.0,0.0,0.0,1.0,0.0,85000.0,85000.0,0.0,
Brand B,17-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1368.41,1368.41,-45.0,590.0,,29.0,36.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,66.0
Brand B,09-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,United States,USA,1375.12,1375.12,55.0,1240.0,0.0,4.0,2808.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,90000.0,0.0,0.0,1.0
,11-01-2026,,  ACTIVE  ,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1380.96,208524.96,44.0,796.0,0.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,,0.0,1.0
Brand B,03-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1381.56,208615.56,77.0,858.0,0.0,9555.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64200.0,0.0,1.0
Brand B,25-01-2026,growify | tof | 23/01/26 | abo | us | sales,PAUSED,TOF | Targeting | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS,United States,USA,1393.05,1393.05,74.0,748.0,0.0,69.0,68.0,10.0,3.0,1.0,-0.0,0.0,0.0,0.0,440000.0,175000.0,10285000.0,1.0
Brand B,  21-01-2026  ,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1395.82,1395.82,52.0,629.0,0.0,45.0,40.0,1.0,78.0,0.0,,0.0,0.0,,160000.0,160000.0,0.0,1.0
Brand B,06-01-2026,nan,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,United States,USA,1396.77,210912.27,,664.0,0.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0
Brand B,31-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,1430.17,215955.67,54.0,865.0,0.0,,49.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,117700.0,307700.0,0.0,1.0
Brand B,11-01-2026,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Custom | Carousel | Message | Best seller Women | BAU – Copy 3 - Copy 2,United States,USA,1432.38,1432.38,45.0,1203.0,0.0,4.0,,7.0,,0.0,0.0,0.0,0.0,1134.0,875200.0,300000.0,0.0,-1.0
Brand B,21-01-2026,Growify | TOF | Conversion | US,  ACTIVE  ,Ecomm | Latest Fashion,Catalog | Collection | CLP | Mehfil | BAU | New Arrivals,,  USA  ,1442.38,1442.38,74.0,783.0,0.0,64.0,66.0,3.0,1.0,1.0,,12480600.0,0.0,,41404200.0,0.0,12753400.0,
Brand B,11-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1460.41,1460.41,8700.0,1019.0,0.0,73.0,78.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,176000.0,160000.0,0.0,1.0
Brand B,04-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1464.86,1464.86,92.0,1110.0,0.0,74.0,8532.0,1.0,,,0.0,,0.0,0.0,96000.0,0.0,,1.0
Brand B,31-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1474.51,1474.51,39.0,884.0,0.0,27.0,34.0,9.0,0.0,0.0,-0.0,0.0,1.0,0.0,,0.0,0.0,1.0
Brand B,29-01-2026,Growify | TOF | 23/01/26 | ABO | US | Sales,PAUSED,TOF | Targeting | Purchase | Women,Custom | Carousel | CLP | EOSS Product | EVENT | EOSS,United States,USA,,1490.68,79.0,933.0,0.0,66.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,,1.0
Brand B,25-01-2026,Growify | TOF | 23/01/25 | ABO | US | Leads,PAUSED,TOF | Targeting | Leads | Women,single image,,USA,1512.53,,118.0,171825.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-0.0,1.0
Brand B,20-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1515.22,1515.22,57.0,,0.0,45.0,53.0,2.0,0.0,,0.0,0.0,0.0,0.0,113200.0,0.0,0.0,1.0
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1515.9,1515.9,70.0,961.0,0.0,60.0,67.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Brand B,28-01-2026,Growify | TOF | Conversion | US,active,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1550.22,1550.22,,714.0,,-35.0,43.0,,3.0,-0.0,-0.0,0.0,-0.0,0.0,683800.0,155000.0,,1.0
  NAN  ,18-01-2026,growify | tof | conversion | us,ACTIVE,Ecomm | Latest Fashion,catalog | collection | clp | mehfil | bau | new arrivals,United States,usa,1635.08,246897.08,101.0,976.0,0.0,85.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0
Brand B,02-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1638.53,1638.53,71.0,,0.0,35.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
  BRAND B  ,10-01-2026,,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1643.63,1643.63,73.0,111070.0,0.0,8970.0,55.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,-36995000.0,0.0,0.0,1.0
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,,1653.75,1653.75,61.0,,0.0,,39.0,1.0,1.0,1.0,-1.0,,0.0,0.0,64200.0,64200.0,64200.0,1.0
Brand B,11-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1657.96,1657.96,77.0,986.0,0.0,68.0,71.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
Brand B,06-01-2026,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,United States,USA,1664.77,1664.77,30.0,384.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,-0.0,1.0
Brand B,06-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,united states,USA,,1701.36,69.0,989.0,,53.0,6588.0,1.0,,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,
Brand B,08-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,,USA,-1701.93,256991.43000000002,87.0,1134.0,0.0,56.0,-77.0,1.0,1.0,-0.0,0.0,0.0,,-1.0,117700.0,117700.0,0.0,1.0
  BRAND B  ,09-01-2026,Growify | TOF | Conversion | US,ACTIVE,ecomm | lux designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,,1706.77,1706.77,9500.0,1231.0,,72.0,,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Brand B,07-01-2026,Growify | TOF | Conversion | US,ACTIVE,ecomm | latest fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,1707.74,1707.74,79.0,1342.0,0.0,,67.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
Brand B,28-01-2026,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,United States,USA,-1714.62,1714.62,67.0,874.0,0.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
Brand B,17-01-2026,Growify | TOF | Conversion | US,  ACTIVE  ,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,1718.84,1718.84,52.0,926.0,0.0,8580.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0
Brand B,,Growify | TOF | Conversion | US,,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,  NAN  ,USA,1719.9,,89.0,1115.0,0.0,71.0,79.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,-0.0,0.0,1.0
