Data Source name,Date,Campaign Name,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Purchases Conversion Value (INR),Website Contacts,Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Row Count,ParsedDate
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,India,304.46,304.46,152.0,3886.0,-0.0,70.0,88.0,0.0,0.0,0.0,1.0,28580.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,India,321.8,-321.8,45.0,,0.0,30.0,31.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Online Shoppers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,India,India,2216.9,2216.9,3952.0,117965.0,0.0,2825.0,3415.0,4.0,2.0,0.0,0.0,0.0,5.0,1.0,386000.0,90000.0,0.0,2.0,
  BRAND B  ,,Growify | TOF | Conversion | India,ACTIVE,  ECOMM | WEDDING  ,Custom | CAR| Influencer | Mix | Bestseller | Summer | CLP,India,India,399.59,399.59,105.0,-8930.0,0.0,70.0,92.0,0.0,0.0,-0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,India,510.35,510.35,226.0,5902.0,0.0,127.0,124.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,120000.0,120000.0,0.0,,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | SIngle Video | UGC | Lehenga | Fitoor | Summer | PLP,India,India,59703.36,621.91,,11367.0,0.0,184.0,193.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | India,ACTIVE,Ecomm | Open Targeting,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,India,india,727.66,727.66,329.0,10985.0,0.0,180.0,202.0,1.0,0.0,0.0,0.0,0.0,,1.0,95000.0,0.0,0.0,,
Brand B,,Growify | Retarget | Conversion | India,,Ecomm | Retargeting,Custom | Instant Exp. | Campaign Shoot | Mix | RTS | CLP,  INDIA  ,India,768.06,-768.06,51600.0,27079.0,0.0,255.0,360.0,1.0,-0.0,0.0,0.0,0.0,,0.0,21140000.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Conversion | India,active,Ecomm | Open Targeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,India,,888.62,888.62,137.0,3425.0,0.0,,116.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Custom | Instant Exp. | Campaign Shoot | Mix | RTS | CLP,India,India,,,707.0,15410.0,0.0,296.0,515.0,0.0,2.0,1.0,1.0,25000.0,1.0,0.0,0.0,18400000.0,75000.0,66.0,
Brand B,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,Catalog | CAR | Campaign Shoot | Mix | Bestseller | CLP,India,India,1280.12,1280.12,2464.0,20740.0,0.0,1717.0,2049.0,3.0,2.0,0.0,1.0,100000.0,7.0,1.0,,,0.0,66.0,
Brand B,,Growify | Retarget | Conversion | India,active,Ecomm | Retargeting,Custom | Instant Exp. | Campaign Shoot | Mix | RTS | CLP,India,India,1990.94,1990.94,1957.0,47738.0,0.0,973.0,-1579.0,8.0,0.0,0.0,0.0,0.0,384.0,0.0,-577600.0,0.0,0.0,,
Brand B,,,ACTIVE,Ecomm | Women's Brands,Custom | Single Image | Campaign Shoot | Mix | RTS | CLP,India,India,2965.62,2965.62,305.0,54608.0,0.0,150.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,
,,Growify | Retarget | Conversion | India,ACTIVE,Ecomm | Retargeting,,India,,4154.189999,4154.189999,9358.0,145711.0,0.0,5613.0,8823.0,-11.0,,0.0,0.0,0.0,18.0,4.0,929700.0,80000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,CA_Carousel_CampaignShoot_lehenga_All,Qatar,Middle East,112.58,112.58,,91.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,
brand b,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Magazines,CA_Carousel_CampaignShoot_lehenga_All,Qatar,Middle East,119.27,18009.77,1900.0,74240.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel/video_CampaignShoot/_Mix_Fanah,  SAUDI ARABIA  ,Middle East,-32245.44,335.89,21.0,883.0,0.0,195.0,,0.0,0.0,0.0,0.0,0.0,-0.0,,,0.0,0.0,1.0,
Brand B,,,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,Saudi Arabia,Middle East,941.43168,,23.0,,0.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | 20/02/25 | ABO | US | Sales,paused,TOF | Holiday's | Purchase | Women,  CUSTOME | INFLUENCERS | CAROUSEL  ,United States,USA,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | 20/02/25 | ABO | US | Sales,PAUSED,TOF | Holiday's | Purchase | Women,Custome | Bestseller USA | Carousel,,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | Online Shoppers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,United States,USA,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Influencers,Custom | Video | Influencer | Mix | WA | PLP,United States,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,97.92,1.02,0.0,1.0,,0.0,-0.0,-0.0,0.0,0.0,0.0,,0.0,-0.0,,,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,Custom | Video | Influencer_RiaVohra | lehenga | Fanah | CLP,United States,USA,1.05,1.05,-1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
,,  GROWIFY | TOF | TRAFFIC-LPV | US  ,PAUSED,Ecomm | Women Clothing,Custom_Video_UGC_lehenga_Fanah,,USA,3.0,453.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | CAR | Celeb Closet | Influncers | Mix | Summer | CLP,United States,USA,3.14,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Online Shoppers,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,3.48,3.48,0.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,,,United States,USA,5.47,5.47,-0.0,2.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,
  BRAND B  ,,Growify | TOF | Conversion | US+UK,,Ecomm | Beauty Products,Custom | CAR | Campaign Shoot | Mix | Fanah | Summer | PLP,United States,USA,6.87,,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,  ECOMM | ONLINE SHOPPERS  ,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,-8.38,-8.38,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | CAR | Celeb Closet | Influncers | Mix | Summer | CLP,,USA,9.81,1481.3100000000002,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | CAR | Celeb Closet | Influncers | Mix | Summer | CLP,United States,USA,52.53,7932.03,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,custom | car | campaign shoot | mix | fanah | summer | plp,United States,USA,70.78,70.78,1.0,3625.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,Custom | Video | UGC | Lehenga | Fida | Summer | PLP,United States,USA,96.485465,96.485465,,7250.0,0.0,4.0,4.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,10806.72,112.57,6.0,28.0,0.0,5.0,5.0,0.0,,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,Custom| CAR | Campaign Shoot | Mix | Mahiya | Summer | PLP,United States,USA,115.58,115.58,4.0,67.0,0.0,2.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,22952000.0,-103000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Online Shoppers,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,  NAN  ,17551.68,182.83,700.0,113.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Messaging | US+CAN,PAUSED,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Disha,United States,USA,216.18,216.18,1300.0,153.0,0.0,0.0,324.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.0,0.0,,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | US,PAUSED,Ecomm | Women Clothing,Custom_Video_Influencer_lehenga_Fanah,  NAN  ,USA,229.49,229.49,54.0,,,,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,66.0,
Brand B,,Growify | TOF | Conversion | US+CAN,ACTIVE,Ecomm | Online Shoppers,Catalog | Collection | Campaign Shoot | Mix | RTS | CLP,United States,USA,242.01,242.01,6.0,126.0,,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Summer Wedding,,United States,USA,262.81,262.81,200.0,187.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,Custom | Video | UGC | Lehenga | Fida | Summer | PLP,  UNITED STATES  ,USA,26786.88,279.03,-13.0,105.0,0.0,5.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,66.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Online Shoppers,Catalog | CAR | Campaign Shoot | Mix | RTS | CLP,United States,USA,371.5,371.5,10.0,188.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,  GROWIFY | RETARGET | MESSAGING | US+CAN  ,PAUSED,Ecomm | Retargeting,CA_Video_Influencer_Lehenga_Disha,,,415.74,415.74,,188.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,69500.0,0.0,0.0,1.0,
Brand B,,,,Ecomm | Summer Wedding,Custom | Video | Influencer | Mix | WA | PLP,United States,USA,458.81,,700.0,237.0,0.0,2.0,216.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,United States,USA,526.387493,526.387493,18.0,262.0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US+UK,ACTIVE,Ecomm | Beauty Products,Custom | Video | Aashna | lehenga | Fanah | Summer | PLP,  UNITED STATES  ,USA,617.89,617.89,19.0,274.0,,13.0,1404.0,1.0,-2.0,2.0,0.0,0.0,1.0,0.0,80000.0,80000.0,160000.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Influencers,Custom | Video | Influencer | Mix | WA | PLP,United States,  USA  ,629.56,95063.56,16.0,633.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Lived India,Custom_Video_CampaignShoot_MIX_Fanah,United States,USA,-705.69,705.69,22.0,514.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Summer Wedding,Custom | Video | Influencer | Mix | WA | PLP,United States,USA,763.23,763.23,15.0,477.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,  PAUSED  ,Ecomm | Summer Wedding,Custom_Video_Manushichillar_lehenga_Fanah,United States,,798.99,-798.99,1200.0,506.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
Brand B,,growify | retarget | conversion | aus+can+uk+usa,ACTIVE,Ecomm | Retargeting,Custom | Video | Influencer_Mahima | lehenga | Mehfil | CLP,United States,USA,836.01,836.01,48.0,,0.0,30.0,33.0,0.0,0.0,0.0,-0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
Brand B,,growify | tof | conversion | us,,Ecomm | Online Shoppers,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,877.62,877.62,,345.0,0.0,24.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Fitness,Custom | Carousel | Campaign Shoot | Mix | RTS | CLP,United States,USA,1100.39,1100.39,,563.0,0.0,2340.0,12.0,2.0,0.0,0.0,0.0,,0.0,0.0,27935000.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Messaging | UAE,PAUSED,Ecomm | Summer Wedding,Custom_Video_Manushichillar_lehenga_Fanah,United States,USA,1308.44,,19.0,107735.0,0.0,195.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,
Brand B,  NAN  ,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1516.8,1516.8,47.0,1074.0,,41.0,38.0,2.0,0.0,0.0,0.0,0.0,,0.0,255000.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,  ECOMM | ONLINE SHOPPERS  ,Catalog | Collection | CampaignShoot | Mix | RTS | PLP,United States,USA,1560.28,1560.28,33.0,610.0,0.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,,ACTIVE,Ecomm | Lux Designers,Catalog | CAR | Campaign Shoot | lehenga | wedding | CLP,United States,USA,1619.73,1619.73,55.0,1070.0,0.0,41.0,-52.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,140000.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Latest Fashion,Catalog | Collection | Campaign Shoot | Mix | Mehfil | Summer | CLP,  UNITED STATES  ,  USA  ,3554.44,3554.44,135.0,1981.0,0.0,107.0,109.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
Brand B,,Growify | TOF | Conversion | US,  ACTIVE  ,Ecomm | Fitness,Catalog | Collection | TopsellerUS | Mix | Summer | CLP,United States,USA,3559.1,3559.1,46.0,1297.0,0.0,30.0,38.0,1.0,2.0,1.0,82.0,19215000.0,0.0,,95000.0,0.0,105000.0,1.0,
Brand B,,  GROWIFY | TOF | CONVERSION | US  ,ACTIVE,Ecomm | Lux Designers,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,  USA  ,3794.36,3794.36,82.0,1511.0,0.0,,80.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,,Custom | Carousel | Campaign Shoot | Mix | RTS | CLP,United States,USA,369365.76,3847.56,33.0,3037.0,0.0,-29.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,  ACTIVE  ,Ecomm | Fitness,Catalog | Collection | TopsellerUS | Mix | Summer | CLP,united states,USA,-4504.46,4504.46,165.0,357715.0,1.0,121.0,137.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,,Catalog | CAR| Fanah | Mix | Wedding | CLP,United States,USA,4955.69,,105.0,2847.0,-0.0,92.0,10044.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,
Brand B,,,ACTIVE,ecomm | fitness,Catalog | Collection | TopsellerUS | Mix | Summer | CLP,United States,USA,5148.29,5148.29,155.0,2712.0,1.0,113.0,120.0,2.0,0.0,0.0,1.0,,,0.0,123000.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | US,ACTIVE,Ecomm | Fitness,Catalog | Collection | TopsellerUS | Mix | Summer | CLP,United States,USA,5888.35,,15000.0,2763.0,1.0,98.0,111.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,55000.0,,,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | UAE | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel/video_CampaignShoot/_Mix_Fanah,United Arab Emirates,Middle East,13.44,0.14,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Influencer_lehenga_Mehfil,United Arab Emirates,Middle East,8.82,8.82,3.0,36.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Influencer_lehenga_Mehfil,United Arab Emirates,Middle East,30.91,30.91,20.0,120.0,0.0,13.0,1512.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,,PAUSED,Ecomm | Women,,United Arab Emirates,Middle East,49.36,7453.36,,184.0,0.0,15.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Influencer_lehenga_Mehfil,United Arab Emirates,,72.27,10912.77,22.0,330.0,1.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | Traffic-LPV | UAE,PAUSED,Ecomm | Women,Custom_Video_Influencer_Saree_Mehfil,United Arab Emirates,Middle East,117.63665,-117.63665,42.0,544.0,0.0,30.0,35.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
  BRAND B  ,,Growify | TOF | 23/01/26 | ABO | India | Sales,PAUSED,TOF | Brands | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,,285.36,9.0,193.0,0.0,17.0,6.0,1.0,0.0,0.0,0.0,,0.0,0.0,58800.0,0.0,0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | UAE | Sales,,  TOF | BRANDS | PURCHASE | WOMEN  ,Custom | Reel | CLP | EOSS Product | EVENT | EOSS,United Arab Emirates,Middle East,353.44,53369.44,300.0,153.0,0.0,585.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,  ECOMM | WEDDING'S  ,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,387.48,,26.0,-70905.0,,17.0,-17.0,1.0,1.0,,0.0,0.0,1.0,0.0,75000.0,75000.0,0.0,1.0,
Brand B,,Growify | TOF | Conversion | UAE,PAUSED,Ecomm | Wedding's,CA_Carousel_CampaignShoot_Mix_Fanah,United Arab Emirates,Middle East,415.1,415.1,8.0,-317.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
brand b,,Growify | TOF | Conversion | UAE,,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,58125.12,605.47,44.0,1493.0,0.0,-23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,,PAUSED,Ecomm | Wedding's,Custom | Celeb Closet | Carousel | Sales | Growify | - Copy 2,United Arab Emirates,Middle East,667.03,667.03,52.0,794.0,,,35.0,1.0,0.0,0.0,0.0,,0.0,0.0,160000.0,0.0,-0.0,1.0,
,,  GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA  ,,Ecomm | Retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Australia,  REST OF THE WORLD  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,-0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,  NAN  ,Rest of the World,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Reel | CLP | EOSS Product | EVENT | EOSS – Copy,Australia,Rest of the World,,0.6,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,
Brand B,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,  AUSTRALIA  ,Rest of the World,35.58,35.58,1.0,62.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,  ECOMM | RETARGETING  ,Sales - Carousel - Mahiya - Growify – Copy 2,Australia,Rest of the World,46.63,46.63,,75.0,0.0,1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,
,,Growify | 3 July 2025 | US/CA/AUS | Engagement,PAUSED,TOF | Shopify Data Lookalike | US/CA/AUS | Whatsapp | Women,Whatsapp - Carousel - Katrina Kaif - Growify – Copy 2,Australia,Rest of the World,62.54,9443.54,5.0,77.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
Brand B,  NAN  ,  GROWIFY | RETARGET | CONVERSION | AUS+CAN+UK+USA  ,ACTIVE,ecomm | retargeting,Sales - Carousel - Mahiya - Growify – Copy 2,Australia,,75.89,75.89,4.0,106.0,0.0,390.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,
Brand B,,Growify | Retarget | Conversion | AUS+CAN+UK+USA,ACTIVE,Ecomm | Retargeting,Custom | Fanah | Carousel | Sales | Growify | - Copy 2,Australia,Rest of the World,83.83,83.83,500.0,75.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,66.0,
Brand B,,,ACTIVE,Ecomm | Retargeting,Custom | SIngle Video | PLP | Fitoor BAU – Copy,Canada,Rest of the World,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,
Brand B,,Growify | TOF | 23/01/26 | ABO | CAN | Sales,PAUSED,TOF | Parties | Purchase | Women,Custom | SingleImage | CLP | EOSS Product | EVENT | EOSS,Canada,Rest of the World,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,
